gene,default_auc,default_f1,default_recall,default_fpr,default_spec,optimal_c,optimal_auc,optimal_f1,optimal_recall,optimal_fpr,optimal_spec,n_tot,n_benign,n_malign
NDRG1,0.9811320754716981,0.8333333333333333,1.0,0.0,1.0,0.02,0.9811320754716981,0.8333333333333333,1.0,0.0,1.0,58,53,5
CPS1,0.9877049180327868,0.9090909090909091,1.0,0.0,1.0,0.02,0.9877049180327868,0.9090909090909091,1.0,0.0,1.0,137,122,15
CHD8,0.8115530303030303,0.826923076923077,0.9772727272727273,0.022727272727272707,0.9772727272727273,0.023000000000000003,0.821969696969697,0.8349514563106796,0.9772727272727273,0.022727272727272707,0.9772727272727273,92,48,44
DKC1,0.9013377926421405,0.8148148148148148,0.8461538461538461,0.15384615384615385,0.8461538461538461,0.02,0.9013377926421405,0.8148148148148148,0.6923076923076923,0.3076923076923077,0.6923076923076923,82,69,13
CYC1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,9,8,1
LAMC2,0.9545454545454545,0.9454545454545454,1.0,0.0,1.0,0.023000000000000003,0.9696969696969697,0.962962962962963,1.0,0.0,1.0,59,33,26
MMP2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,34,31,3
C6,0.9838709677419355,0.888888888888889,1.0,0.0,1.0,0.02,0.9838709677419355,0.888888888888889,1.0,0.0,1.0,35,31,4
PRODH,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,47,45,2
LAMC3,0.8452380952380952,0.588235294117647,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.021,0.8500000000000001,0.6666666666666666,0.7142857142857143,0.2857142857142857,0.7142857142857143,217,210,7
BMP2,0.9090909090909091,0.7499999999999999,1.0,0.0,1.0,0.02,0.9090909090909091,0.7499999999999999,1.0,0.0,1.0,14,11,3
SLC20A2,0.9506172839506173,0.7499999999999999,1.0,0.0,1.0,0.022000000000000002,0.9691358024691358,0.8275862068965517,0.9166666666666666,0.08333333333333337,0.9166666666666666,93,81,12
ATP2A1,0.9594594594594594,0.8235294117647058,1.0,0.0,1.0,0.02,0.9594594594594594,0.8235294117647058,1.0,0.0,1.0,44,37,7
NEUROG3,0.875,0.6666666666666666,1.0,0.0,1.0,0.023000000000000003,1.0,1.0,1.0,0.0,1.0,5,4,1
PEX7,0.8611111111111112,0.8837209302325582,1.0,0.0,1.0,0.02,0.8611111111111112,0.8837209302325582,1.0,0.0,1.0,74,36,38
LAMA1,0.9859550561797753,0.923076923076923,1.0,0.0,1.0,0.02,0.9859550561797753,0.923076923076923,1.0,0.0,1.0,208,178,30
GOSR2,0.9824561403508771,0.8,1.0,0.0,1.0,0.022000000000000002,0.9912280701754386,0.888888888888889,1.0,0.0,1.0,61,57,4
CHD4,0.9073015873015873,0.5333333333333333,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.026000000000000006,0.9158730158730158,0.5925925925925926,0.8888888888888888,0.11111111111111116,0.8888888888888888,184,175,9
TAF6,0.875,0.8,1.0,0.0,1.0,0.02,0.875,0.8,1.0,0.0,1.0,6,4,2
FLVCR2,0.8571428571428572,0.5,1.0,0.0,1.0,0.022000000000000002,0.9285714285714286,0.6666666666666666,1.0,0.0,1.0,8,7,1
ATP2B3,0.976401179941003,0.19999999999999998,1.0,0.0,1.0,0.026000000000000006,0.9823008849557522,0.25,1.0,0.0,1.0,341,339,2
ZFHX3,0.9392523364485981,0.13333333333333333,1.0,0.0,1.0,0.022000000000000002,0.9532710280373832,0.16666666666666669,1.0,0.0,1.0,108,107,1
PEX3,0.8636363636363636,0.4,1.0,0.0,1.0,0.02,0.8636363636363636,0.4,1.0,0.0,1.0,12,11,1
PNKD,0.7345360824742267,0.3333333333333333,0.5,0.5,0.5,0.024000000000000004,0.7396907216494845,0.4,0.5,0.5,0.5,99,97,2
LAMA4,0.9566532258064516,0.0851063829787234,1.0,0.0,1.0,0.02900000000000001,0.970766129032258,0.12121212121212122,1.0,0.0,1.0,498,496,2
SOD1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,36,20,16
DARS2,0.9821428571428572,0.972972972972973,1.0,0.0,1.0,0.024000000000000004,1.0,1.0,1.0,0.0,1.0,46,28,18
KRT6A,0.9249999999999999,0.896551724137931,1.0,0.0,1.0,0.02,0.9249999999999999,0.896551724137931,1.0,0.0,1.0,33,20,13
CPT2,0.9075391180654339,0.9113924050632912,0.972972972972973,0.027027027027026973,0.972972972972973,0.021,0.933854907539118,0.935064935064935,0.972972972972973,0.027027027027026973,0.972972972972973,75,38,37
NAA10,0.7631578947368421,0.6896551724137931,1.0,0.0,1.0,0.022000000000000002,0.8157894736842105,0.7407407407407407,1.0,0.0,1.0,29,19,10
ATP2C1,0.891304347826087,0.7222222222222222,1.0,0.0,1.0,0.022000000000000002,0.9130434782608696,0.7647058823529412,1.0,0.0,1.0,59,46,13
PEX2,0.935483870967742,0.7777777777777778,1.0,0.0,1.0,0.02,0.935483870967742,0.7777777777777778,1.0,0.0,1.0,38,31,7
ARG1,0.9285714285714286,0.9333333333333333,1.0,0.0,1.0,0.02,0.9285714285714286,0.9333333333333333,1.0,0.0,1.0,14,7,7
ABAT,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,55,51,4
ABCA12,0.927741935483871,0.8846153846153846,0.92,0.07999999999999996,0.92,0.02,0.927741935483871,0.8846153846153846,0.92,0.07999999999999996,0.92,87,62,25
TRIO,0.8645454545454546,0.4166666666666667,0.9090909090909091,0.09090909090909094,0.9090909090909091,0.021,0.8678787878787878,0.4255319148936171,0.8181818181818182,0.18181818181818177,0.8181818181818182,161,150,11
IFT80,0.962962962962963,0.7499999999999999,1.0,0.0,1.0,0.02,0.962962962962963,0.7499999999999999,1.0,0.0,1.0,30,27,3
GLE1,0.8,0.5555555555555556,1.0,0.0,1.0,0.02,0.8,0.5555555555555556,0.8,0.19999999999999996,0.8,25,20,5
CYP1B1,0.9285714285714286,0.9166666666666666,1.0,0.0,1.0,0.024000000000000004,0.9642857142857143,0.9565217391304348,1.0,0.0,1.0,25,14,11
SULT2B1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,6,2,4
ENO3,0.9375,0.6666666666666666,1.0,0.0,1.0,0.021,0.96875,0.8,1.0,0.0,1.0,18,16,2
GLDN,0.8333333333333334,0.7272727272727273,1.0,0.0,1.0,0.021,0.8888888888888888,0.8,1.0,0.0,1.0,13,9,4
GCSH,0.972972972972973,0.6666666666666666,1.0,0.0,1.0,0.02,0.972972972972973,0.6666666666666666,1.0,0.0,1.0,39,37,2
HMGCL,0.9142857142857143,0.9,0.9,0.09999999999999998,0.9,0.02,0.9142857142857143,0.9,0.9,0.09999999999999998,0.9,24,14,10
IRF6,0.9,0.9253731343283582,1.0,0.0,1.0,0.02,0.9,0.9253731343283582,1.0,0.0,1.0,56,25,31
MECR,0.9615384615384616,0.6666666666666666,1.0,0.0,1.0,0.02,0.9615384615384616,0.6666666666666666,1.0,0.0,1.0,14,13,1
LAMB2,0.98,0.888888888888889,1.0,0.0,1.0,0.02,0.98,0.888888888888889,1.0,0.0,1.0,58,50,8
IFT81,0.9285714285714286,0.7499999999999999,1.0,0.0,1.0,0.02,0.9285714285714286,0.7499999999999999,1.0,0.0,1.0,17,14,3
PNPO,0.926470588235294,0.8275862068965517,1.0,0.0,1.0,0.02,0.926470588235294,0.8275862068965517,1.0,0.0,1.0,46,34,12
RTTN,0.9061403508771931,0.8108108108108109,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.02,0.9061403508771931,0.8108108108108109,0.7777777777777778,0.2222222222222222,0.7777777777777778,208,190,18
NKX2-1,0.8888888888888888,0.896551724137931,0.9629629629629629,0.03703703703703709,0.9629629629629629,0.022000000000000002,0.9074074074074073,0.912280701754386,0.9629629629629629,0.03703703703703709,0.9629629629629629,54,27,27
NHLRC1,0.9642857142857143,0.962962962962963,0.9285714285714286,0.0714285714285714,0.9285714285714286,0.019,0.9821428571428572,0.9655172413793104,0.9285714285714286,0.0714285714285714,0.9285714285714286,42,28,14
WNT10A,0.9444444444444444,0.972972972972973,1.0,0.0,1.0,0.02,0.9444444444444444,0.972972972972973,1.0,0.0,1.0,27,9,18
FZD2,0.7692307692307692,0.5714285714285715,1.0,0.0,1.0,0.024000000000000004,0.8076923076923077,0.6153846153846153,1.0,0.0,1.0,17,13,4
GIPC3,0.8333333333333333,0.8,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.02,0.8333333333333333,0.8,0.6666666666666666,0.33333333333333337,0.6666666666666666,24,21,3
NKX2-5,0.9380952380952381,0.8163265306122449,0.9523809523809523,0.04761904761904767,0.9523809523809523,0.019,0.9619047619047619,0.8400000000000001,0.9523809523809523,0.04761904761904767,0.9523809523809523,126,105,21
SLC6A9,0.5,0.4444444444444445,1.0,0.0,1.0,0.02,0.5,0.4444444444444445,1.0,0.0,1.0,7,5,2
TBCD,0.8666666666666667,0.8,1.0,0.0,1.0,0.02,0.8666666666666667,0.8,1.0,0.0,1.0,23,15,8
SLC6A5,0.963855421686747,0.625,1.0,0.0,1.0,0.023000000000000003,0.9759036144578312,0.7142857142857143,1.0,0.0,1.0,88,83,5
CDK10,0.75,0.6666666666666666,0.5,0.5,0.5,0.02,0.75,0.6666666666666666,0.5,0.5,0.5,4,2,2
TRMU,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,34,21,13
SLC6A3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,68,65,3
CDK13,0.8373205741626794,0.5901639344262295,0.9473684210526315,0.052631578947368474,0.9473684210526315,0.022000000000000002,0.8430023923444975,0.6,0.9473684210526315,0.052631578947368474,0.9473684210526315,107,88,19
TACR3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,16,9,7
RNF168,0.9444444444444444,0.6666666666666666,1.0,0.0,1.0,0.023000000000000003,0.962962962962963,0.7499999999999999,1.0,0.0,1.0,30,27,3
PLCB1,0.985,0.6666666666666666,1.0,0.0,1.0,0.022000000000000002,0.99,0.7499999999999999,1.0,0.0,1.0,103,100,3
F10,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,20,17,3
RNF135,0.8529411764705882,0.16666666666666669,1.0,0.0,1.0,0.024000000000000004,0.8970588235294118,0.2222222222222222,1.0,0.0,1.0,35,34,1
RPL10,0.9600000000000001,0.7499999999999999,1.0,0.0,1.0,0.02,0.9600000000000001,0.7499999999999999,1.0,0.0,1.0,28,25,3
CARD9,0.986111111111111,0.6666666666666666,1.0,0.0,1.0,0.02,0.986111111111111,0.6666666666666666,1.0,0.0,1.0,37,36,1
TRMT1,0.7272727272727273,0.18181818181818182,1.0,0.0,1.0,0.02,0.7272727272727273,0.18181818181818182,1.0,0.0,1.0,35,33,2
RPL11,0.7777777777777778,0.6,1.0,0.0,1.0,0.024000000000000004,0.8333333333333334,0.6666666666666666,1.0,0.0,1.0,12,9,3
LRPPRC,0.9869565217391305,0.9189189189189189,1.0,0.0,1.0,0.02,0.9869565217391305,0.9189189189189189,1.0,0.0,1.0,132,115,17
ENG,0.9047991653625457,0.9127516778523489,0.9577464788732394,0.04225352112676062,0.9577464788732394,0.025000000000000005,0.9233176838810642,0.9283276450511946,0.9577464788732394,0.04225352112676062,0.9577464788732394,277,135,142
FIG4,0.9759615384615384,0.8484848484848484,1.0,0.0,1.0,0.025000000000000005,0.985576923076923,0.9032258064516129,1.0,0.0,1.0,118,104,14
NMNAT1,0.7480438184663536,0.3888888888888889,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.023000000000000003,0.7550860719874803,0.39999999999999997,0.7777777777777778,0.2222222222222222,0.7777777777777778,80,71,9
TRMT5,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,3,2,1
RNF43,0.9696969696969697,0.6666666666666666,1.0,0.0,1.0,0.02,0.9696969696969697,0.6666666666666666,1.0,0.0,1.0,35,33,2
MSRB3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,21,20,1
ACAN,0.8807181505164782,0.7500000000000001,0.7894736842105263,0.21052631578947367,0.7894736842105263,0.02,0.8807181505164782,0.7500000000000001,0.7894736842105263,0.21052631578947367,0.7894736842105263,233,214,19
GUCA1A,0.75,0.6666666666666666,0.5,0.5,0.5,0.02,0.75,0.6666666666666666,0.5,0.5,0.5,49,47,2
NBN,0.9789473684210526,0.951219512195122,1.0,0.0,1.0,0.022000000000000002,0.9807017543859649,0.9551020408163265,1.0,0.0,1.0,402,285,117
SLC25A19,0.9230769230769231,0.6,1.0,0.0,1.0,0.022000000000000002,0.9423076923076923,0.6666666666666666,1.0,0.0,1.0,29,26,3
ABHD5,0.9,0.4444444444444445,1.0,0.0,1.0,0.022000000000000002,0.94,0.5714285714285715,1.0,0.0,1.0,27,25,2
MEN1,0.9156331877729258,0.9537815126050421,0.9912663755458515,0.008733624454148492,0.9912663755458515,0.023000000000000003,0.9196331877729257,0.9557894736842105,0.9912663755458515,0.008733624454148492,0.9912663755458515,354,125,229
RNF170,0.953125,0.4,1.0,0.0,1.0,0.022000000000000002,0.984375,0.6666666666666666,1.0,0.0,1.0,33,32,1
STRA6,0.9651162790697674,0.8421052631578948,1.0,0.0,1.0,0.022000000000000002,0.9767441860465117,0.888888888888889,1.0,0.0,1.0,51,43,8
ABL1,0.9285714285714286,0.33333333333333337,1.0,0.0,1.0,0.025000000000000005,0.9464285714285715,0.4,1.0,0.0,1.0,58,56,2
IMPG2,0.9901960784313725,0.9473684210526316,1.0,0.0,1.0,0.02,0.9901960784313725,0.9473684210526316,1.0,0.0,1.0,60,51,9
SLC25A20,0.9642857142857143,0.9411764705882353,1.0,0.0,1.0,0.02,0.9642857142857143,0.9411764705882353,1.0,0.0,1.0,22,14,8
MNX1,0.9130434782608696,0.8823529411764706,1.0,0.0,1.0,0.02,0.9130434782608696,0.8823529411764706,1.0,0.0,1.0,38,23,15
C2CD3,0.9275,0.875,0.875,0.125,0.875,0.02,0.9275,0.875,0.875,0.125,0.875,58,50,8
PCBD1,0.75,0.8,1.0,0.0,1.0,0.02,0.75,0.8,1.0,0.0,1.0,4,2,2
ESRRB,0.8583333333333333,0.75,0.75,0.25,0.75,0.02,0.8583333333333333,0.75,0.75,0.25,0.75,34,30,4
DHCR24,0.9666666666666667,0.8,1.0,0.0,1.0,0.02,0.9666666666666667,0.8,1.0,0.0,1.0,17,15,2
SGCE,0.8843750000000001,0.8857142857142857,0.96875,0.03125,0.96875,0.02,0.8843750000000001,0.8857142857142857,0.96875,0.03125,0.96875,67,35,32
SGCD,0.978813559322034,0.6666666666666666,1.0,0.0,1.0,0.023000000000000003,0.9872881355932203,0.7692307692307693,1.0,0.0,1.0,123,118,5
SGCA,0.9322493224932248,0.9523809523809524,0.975609756097561,0.024390243902439046,0.975609756097561,0.02,0.9322493224932248,0.9523809523809524,0.975609756097561,0.024390243902439046,0.975609756097561,68,27,41
ASPA,0.8888888888888888,0.9705882352941176,1.0,0.0,1.0,0.02,0.8888888888888888,0.9705882352941176,1.0,0.0,1.0,42,9,33
KCNJ11,0.9605263157894737,0.9454545454545454,1.0,0.0,1.0,0.02,0.9605263157894737,0.9454545454545454,1.0,0.0,1.0,64,38,26
NIN,0.9931506849315068,0.6666666666666666,1.0,0.0,1.0,0.02,0.9931506849315068,0.6666666666666666,1.0,0.0,1.0,74,73,1
MMACHC,0.9565217391304348,0.9615384615384615,1.0,0.0,1.0,0.02,0.9565217391304348,0.9615384615384615,1.0,0.0,1.0,48,23,25
PHKA1,0.8780487804878049,0.2857142857142857,1.0,0.0,1.0,0.026000000000000006,0.9024390243902439,0.33333333333333337,1.0,0.0,1.0,86,82,4
DNMT3B,0.9855072463768115,0.8571428571428571,1.0,0.0,1.0,0.02,0.9855072463768115,0.8571428571428571,1.0,0.0,1.0,75,69,6
FKBP10,0.9714285714285714,0.8571428571428571,1.0,0.0,1.0,0.02,0.9714285714285714,0.8571428571428571,1.0,0.0,1.0,41,35,6
SGCG,0.9623915139826422,0.9411764705882353,0.9411764705882353,0.05882352941176472,0.9411764705882353,0.02,0.9623915139826422,0.9411764705882353,0.9411764705882353,0.05882352941176472,0.9411764705882353,78,61,17
KCNJ10,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,38,37,1
SMARCE1,0.9196428571428572,0.7272727272727273,1.0,0.0,1.0,0.023000000000000003,0.9285714285714286,0.7499999999999999,1.0,0.0,1.0,68,56,12
FUCA1,0.8893280632411067,0.8333333333333333,0.9090909090909091,0.09090909090909094,0.9090909090909091,0.02,0.8893280632411067,0.8333333333333333,0.9090909090909091,0.09090909090909094,0.9090909090909091,34,23,11
GLMN,0.8089430894308943,0.25396825396825395,1.0,0.0,1.0,0.03100000000000001,0.8495934959349594,0.3018867924528302,1.0,0.0,1.0,131,123,8
PATL2,0.8333333333333333,0.8,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.016999999999999998,1.0,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,5,2,3
RBBP8,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,32,29,3
GLUL,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,20,19,1
CUL4B,0.8901255707762556,0.7666666666666666,0.9583333333333334,0.04166666666666663,0.9583333333333334,0.023000000000000003,0.8969748858447489,0.7796610169491525,0.9583333333333334,0.04166666666666663,0.9583333333333334,97,73,24
EDNRB,0.9642857142857143,0.8421052631578948,1.0,0.0,1.0,0.02,0.9642857142857143,0.8421052631578948,1.0,0.0,1.0,50,42,8
SOS1,0.9186579378068741,0.7924528301886793,0.9692307692307692,0.03076923076923077,0.9692307692307692,0.027000000000000007,0.9314238952536824,0.823529411764706,0.9692307692307692,0.03076923076923077,0.9692307692307692,300,235,65
ASPM,0.960768452982811,0.923076923076923,0.991304347826087,0.008695652173912993,0.991304347826087,0.027000000000000007,0.9719245028648468,0.9495798319327732,0.9826086956521739,0.017391304347826098,0.9826086956521739,373,258,115
MCCC2,0.9705882352941176,0.9696969696969697,0.9411764705882353,0.05882352941176472,0.9411764705882353,0.02,0.9705882352941176,0.9696969696969697,0.9411764705882353,0.05882352941176472,0.9411764705882353,49,32,17
PUF60,0.6713709677419355,0.7894736842105263,0.967741935483871,0.032258064516129004,0.967741935483871,0.025000000000000005,0.7130376344086022,0.810810810810811,0.967741935483871,0.032258064516129004,0.967741935483871,55,24,31
GORAB,0.9642857142857143,0.8571428571428571,1.0,0.0,1.0,0.021,1.0,1.0,1.0,0.0,1.0,17,14,3
MCCC1,0.9482758620689655,0.958904109589041,1.0,0.0,1.0,0.022000000000000002,0.9655172413793103,0.9722222222222222,1.0,0.0,1.0,64,29,35
ACSL4,0.8958333333333333,0.5454545454545454,1.0,0.0,1.0,0.024000000000000004,0.9375,0.6666666666666666,1.0,0.0,1.0,27,24,3
HEPACAM,0.75,0.5714285714285715,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.02,0.75,0.5714285714285715,0.6666666666666666,0.33333333333333337,0.6666666666666666,15,12,3
AFG3L2,0.9736842105263158,0.88,1.0,0.0,1.0,0.02,0.9736842105263158,0.88,1.0,0.0,1.0,68,57,11
MFN2,0.9342948717948717,0.9312169312169313,0.9166666666666666,0.08333333333333337,0.9166666666666666,0.019,0.9395032051282052,0.9368421052631578,0.90625,0.09375,0.90625,200,104,96
OSMR,0.9814814814814815,0.4,1.0,0.0,1.0,0.02,0.9814814814814815,0.4,1.0,0.0,1.0,82,81,1
IBA57,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,17,16,1
GDF3,0.9825581395348838,0.25,1.0,0.0,1.0,0.022000000000000002,0.9883720930232558,0.33333333333333337,1.0,0.0,1.0,173,172,1
DGUOK,0.8947368421052632,0.8181818181818181,1.0,0.0,1.0,0.02,0.8947368421052632,0.8181818181818181,1.0,0.0,1.0,28,19,9
OCLN,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,29,24,5
ACADM,0.9130434782608696,0.971830985915493,1.0,0.0,1.0,0.02,0.9130434782608696,0.971830985915493,1.0,0.0,1.0,92,23,69
ACADSB,0.98,0.888888888888889,1.0,0.0,1.0,0.022000000000000002,1.0,1.0,1.0,0.0,1.0,29,25,4
DTNA,0.8147321428571429,0.17647058823529416,0.75,0.25,0.75,0.026000000000000006,0.8258928571428571,0.20689655172413793,0.75,0.25,0.75,228,224,4
CYP27B1,0.9,0.888888888888889,0.8,0.19999999999999996,0.8,0.016999999999999998,0.95,0.9473684210526316,0.8,0.19999999999999996,0.8,12,2,10
CAPN1,0.8,0.7142857142857143,1.0,0.0,1.0,0.02,0.8,0.7142857142857143,1.0,0.0,1.0,15,10,5
NRXN3,0.48873483535528595,0.0,0.0,1.0,0.0,0.02,0.48873483535528595,0.0,0.0,1.0,0.0,578,577,1
STAG3,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,13,11,2
CDAN1,0.8333333333333333,0.8,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.02,0.8333333333333333,0.8,0.6666666666666666,0.33333333333333337,0.6666666666666666,31,28,3
CC2D1A,0.9625,0.7692307692307693,1.0,0.0,1.0,0.02,0.9625,0.7692307692307693,1.0,0.0,1.0,45,40,5
ALDH18A1,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,54,46,8
STAG1,0.9475308641975309,0.2608695652173913,1.0,0.0,1.0,0.03000000000000001,0.9814814814814815,0.5,1.0,0.0,1.0,165,162,3
CCDC88C,0.8096846846846846,0.3333333333333333,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.024000000000000004,0.8231981981981982,0.5,0.6666666666666666,0.33333333333333337,0.6666666666666666,151,148,3
AMPD1,0.75,0.5,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.02,0.75,0.5,0.6666666666666666,0.33333333333333337,0.6666666666666666,21,18,3
GDI1,0.9583333333333333,0.8,1.0,0.0,1.0,0.02,0.9583333333333333,0.8,1.0,0.0,1.0,14,12,2
ACVRL1,0.9323979591836735,0.9463414634146342,0.9897959183673469,0.010204081632653073,0.9897959183673469,0.024000000000000004,0.9448979591836735,0.9556650246305419,0.9897959183673469,0.010204081632653073,0.9897959183673469,178,80,98
FASTKD2,0.9838709677419355,0.8571428571428571,1.0,0.0,1.0,0.02,0.9838709677419355,0.8571428571428571,1.0,0.0,1.0,34,31,3
PRMT7,0.9,0.8571428571428571,1.0,0.0,1.0,0.02,0.9,0.8571428571428571,1.0,0.0,1.0,8,5,3
ANKRD1,0.7999999999999999,0.28571428571428575,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.023000000000000003,0.8037037037037036,0.30769230769230765,0.6666666666666666,0.33333333333333337,0.6666666666666666,138,135,3
DLAT,0.9634146341463415,0.6666666666666666,1.0,0.0,1.0,0.02,0.9634146341463415,0.6666666666666666,1.0,0.0,1.0,44,41,3
MANBA,0.9411764705882353,0.6666666666666666,1.0,0.0,1.0,0.02,0.9411764705882353,0.6666666666666666,1.0,0.0,1.0,57,51,6
RPUSD3,0.8863636363636364,0.2857142857142857,1.0,0.0,1.0,0.024000000000000004,0.9090909090909091,0.33333333333333337,1.0,0.0,1.0,46,44,2
PACS1,0.925531914893617,0.4615384615384615,1.0,0.0,1.0,0.021,0.9361702127659575,0.5,1.0,0.0,1.0,50,47,3
ALDOB,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,43,19,24
KPTN,0.8666666666666667,0.7142857142857143,1.0,0.0,1.0,0.02,0.8666666666666667,0.7142857142857143,1.0,0.0,1.0,20,15,5
SHOC2,0.98,0.6666666666666666,1.0,0.0,1.0,0.02,0.98,0.6666666666666666,1.0,0.0,1.0,104,100,4
CXCR4,0.8888888888888888,0.7499999999999999,1.0,0.0,1.0,0.02,0.8888888888888888,0.7499999999999999,1.0,0.0,1.0,12,9,3
GCKR,0.8571428571428572,0.23076923076923078,1.0,0.0,1.0,0.02,0.8571428571428572,0.23076923076923078,1.0,0.0,1.0,73,70,3
UMPS,0.9736842105263158,0.5,1.0,0.0,1.0,0.021,1.0,1.0,1.0,0.0,1.0,39,38,1
DCPS,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,3,2,1
KRT12,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,14,13,1
KRT17,0.9,0.8421052631578948,1.0,0.0,1.0,0.02,0.9,0.8421052631578948,1.0,0.0,1.0,23,15,8
PHOX2B,0.9866666666666667,0.7499999999999999,1.0,0.0,1.0,0.022000000000000002,0.9933333333333334,0.8571428571428571,1.0,0.0,1.0,78,75,3
FAH,0.9426229508196721,0.924731182795699,1.0,0.0,1.0,0.02,0.9426229508196721,0.924731182795699,1.0,0.0,1.0,104,61,43
TRDN,0.9277153558052433,0.8666666666666667,0.8666666666666667,0.1333333333333333,0.8666666666666667,0.02,0.9277153558052433,0.8666666666666667,0.8666666666666667,0.1333333333333333,0.8666666666666667,193,178,15
KRT6C,0.9969325153374233,0.6666666666666666,1.0,0.0,1.0,0.024000000000000004,1.0,1.0,1.0,0.0,1.0,164,163,1
KRT16,0.9716494845360825,0.717948717948718,1.0,0.0,1.0,0.025000000000000005,0.9513991163475699,0.8125000000000001,0.9285714285714286,0.0714285714285714,0.9285714285714286,208,194,14
BCKDHA,0.9787234042553192,0.972972972972973,1.0,0.0,1.0,0.02,0.9787234042553192,0.972972972972973,1.0,0.0,1.0,83,47,36
KRT6B,0.9940828402366865,0.8333333333333333,1.0,0.0,1.0,0.02,0.9940828402366865,0.8333333333333333,1.0,0.0,1.0,174,169,5
FAS,0.8910256410256411,0.8333333333333334,0.8333333333333334,0.16666666666666663,0.8333333333333334,0.021,0.9166666666666667,0.9090909090909091,0.8333333333333334,0.16666666666666663,0.8333333333333334,51,39,12
TRNT1,0.96875,0.9090909090909091,1.0,0.0,1.0,0.02,0.96875,0.9090909090909091,1.0,0.0,1.0,21,16,5
TBL1XR1,0.8472222222222222,0.7843137254901961,1.0,0.0,1.0,0.022000000000000002,0.8611111111111112,0.8,1.0,0.0,1.0,56,36,20
TMEM138,0.9500000000000001,0.8,1.0,0.0,1.0,0.02,0.9500000000000001,0.8,1.0,0.0,1.0,12,10,2
LTBP3,0.9893617021276595,0.8571428571428571,1.0,0.0,1.0,0.02,0.9893617021276595,0.8571428571428571,1.0,0.0,1.0,50,47,3
PHKG2,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,12,10,2
LTBP4,0.9747474747474748,0.6153846153846153,1.0,0.0,1.0,0.02,0.9747474747474748,0.6153846153846153,1.0,0.0,1.0,103,99,4
NID1,0.9,0.19999999999999998,1.0,0.0,1.0,0.024000000000000004,0.9249999999999999,0.25,1.0,0.0,1.0,41,40,1
OTX2,0.7576923076923078,0.75,0.9,0.09999999999999998,0.9,0.02,0.7576923076923078,0.75,0.9,0.09999999999999998,0.9,23,13,10
ABCA13,0.7441860465116279,0.04347826086956522,1.0,0.0,1.0,0.03100000000000001,0.813953488372093,0.05882352941176471,1.0,0.0,1.0,87,86,1
TBCK,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,23,10,13
DNAJC19,1.0,1.0,1.0,0.0,1.0,0.02,1.0,1.0,1.0,0.0,1.0,2,1,1
